,ticker,cik
5673,TARS,0001819790
5674,TAST,0000809248
5675,TATT,0000808439
5676,TAYD,0000096536
5677,TBBK,0001295401
5678,TBIO,0001693415
5679,TBK,0001539638
5680,TBKCP,0001539638
5681,TBLT,0001668370
5682,TBLTW,0001668370
5683,TBNK,0001447051
5684,TBPH,0001583107
5685,TC,0001743340
5686,TCBI,0001077428
5687,TCBIL,0001077428
5688,TCBIP,0001077428
5689,TCBK,0000356171
5690,TCCO,0000096699
5691,TCDA,0001595585
5692,TCF,0000019612
5693,TCFC,0000855874
5694,TCMD,0001027838
5695,TCOM,0001269238
5696,TCON,0001394319
5697,TCPC,0001370755
5698,TCRR,0001750019
5699,TCX,0000909494
5700,TDAC,0001673481
5701,TDACU,0001673481
5702,TDACW,0001673481
5703,TEAM,0001650372
5704,TECH,0000842023
5705,TECTP,0001766526
5706,TEDU,0001592560
5707,TEKKU,0001822027
5708,TELA,0001561921
5709,TELL,0000061398
5710,TENB,0001660280
5711,TENX,0000034956
5712,TER,0000097210
5713,TESS,0000927355
5714,TFFP,0001733413
5715,TFSL,0001381668
5716,TGA,0000736744
5717,TGLS,0001534675
5718,TGTX,0001001316
5719,TH,0001712189
5720,THBR,0001769318
5721,THBRU,0001769318
5722,THBRW,0001769318
5723,THCA,0001773087
5724,THCAU,0001773087
5725,THCAW,0001773087
5726,THCB,0001760689
5727,THCBU,0001760689
5728,THCBW,0001760689
5729,THFF,0000714562
5730,THMO,0000811212
5731,THRM,0000903129
5732,THRY,0001556739
5733,THTX,0001512717
5734,THWWW,0001712189
5735,TIG,0001801754
5736,TIGO,0000912958
5737,TIGR,0001756699
5738,TILE,0000715787
5739,TIPT,0001393726
5740,TITN,0001409171
5741,TLC,0001722890
5742,TLGT,0000352998
5743,TLMD,0001791091
5744,TLMDW,0001791091
5745,TLND,0001668105
5746,TLRY,0001731348
5747,TLS,0000320121
5748,TLSA,0001723069
5749,TMDI,0000840551
5750,TMDX,0001756262
5751,TMPMU,0001823524
5752,TMTS,0001822553
5753,TMTSU,0001822553
5754,TMTSW,0001822553
5755,TMUS,0001283699
5756,TNAV,0001474439
5757,TNDM,0001438133
5758,TNXP,0001430306
5759,TOMZ,0000314227
5760,TOPS,0001296484
5761,TOTA,0001731176
5762,TOTAR,0001731176
5763,TOTAU,0001731176
5764,TOTAW,0001731176
5765,TOUR,0001597095
5766,TPCO,0001593195
5767,TPIC,0001455684
5768,TPTX,0001595893
5769,TRCH,0001431959
5770,TREE,0001434621
5771,TRHC,0001651561
5772,TRIB,0000888721
5773,TRIL,0001616212
5774,TRIP,0001526520
5775,TRIT,0001819876
5776,TRITW,0001819876
5777,TRMB,0000864749
5778,TRMD,0001655891
5779,TRMK,0000036146
5780,TRMT,0001708405
5781,TRNS,0000099302
5782,TROW,0001113169
5783,TRS,0000842633
5784,TRST,0000357301
5785,TRUE,0001327318
5786,TRUP,0001371285
5787,TRVG,0001683825
5788,TRVI,0001563880
5789,TRVN,0001429560
5790,TSBK,0001046050
5791,TSC,0001380846
5792,TSCO,0000916365
5793,TSEM,0000928876
5794,TSHA,0001806310
5795,TSIAU,0001826000
5796,TSLA,0001318605
5797,TSRI,0000098338
5798,TTCF,0001741231
5799,TTCFW,0001741231
5800,TTD,0001671933
5801,TTEC,0001013880
5802,TTEK,0000831641
5803,TTGT,0001293282
5804,TTMI,0001116942
5805,TTNP,0000910267
5806,TTOO,0001492674
5807,TTWO,0000946581
5808,TURN,0000893739
5809,TUSK,0001679268
5810,TVTX,0001438533
5811,TVTY,0000704415
5812,TW,0001758730
5813,TWCT,0001819313
5814,TWCTU,0001819313
5815,TWCTW,0001819313
5816,TWIN,0000100378
5817,TWNK,0001644406
5818,TWNKW,0001644406
5819,TWOU,0001459417
5820,TWST,0001581280
5821,TXG,0001770787
5822,TXMD,0000025743
5823,TXN,0000097476
5824,TXRH,0001289460
5825,TYHT,0001300734
5826,TYME,0001537917
5827,TZAC,0001742927
5828,TZACU,0001742927
5829,TZACW,0001742927
5830,TZOO,0001133311
5831,UAL,0000100517
5832,UBCP,0000731653
5833,UBFO,0001137547
5834,UBOH,0001087456
5835,UBSI,0000729986
5836,UBX,0001463361
5837,UCBI,0000857855
5838,UCBIO,0000857855
5839,UCL,0001775898
5840,UCTT,0001275014
5841,UEIC,0000101984
5842,UEPS,0001041514
5843,UFCS,0000101199
5844,UFPI,0000912767
5845,UFPT,0000914156
5846,UG,0000101295
5847,UHAL,0000004457
5848,UIHC,0001401521
5849,UK,0001821424
5850,UKOMW,0001821424
5851,ULBI,0000875657
5852,ULH,0001308208
5853,ULTA,0001403568
5854,UMBF,0000101382
5855,UMPQ,0001077771
5856,UNAM,0000100716
5857,UNB,0000706863
5858,UNIT,0001620280
5859,UNTY,0000920427
5860,UONE,0001041657
5861,UONEK,0001041657
5862,UPLD,0001505155
5863,UPWK,0001627475
5864,URBN,0000912615
5865,URGN,0001668243
5866,UROV,0001740547
5867,USAK,0000883945
5868,USAP,0000931584
5869,USAT,0000896429
5870,USAU,0000027093
5871,USCR,0001073429
5872,USEG,0000101594
5873,USIO,0001088034
5874,USLM,0000082020
5875,USOI,0001053092
5876,USWS,0001670349
5877,USWSW,0001670349
5878,UTHR,0001082554
5879,UTMD,0000706698
5880,UTSI,0001030471
5881,UVSP,0000102212
5882,UXIN,0001729173
5883,VACQ,0001819994
5884,VACQU,0001819994
5885,VALU,0000717720
5886,VBFC,0001290476
5887,VBIV,0000764195
5888,VBLT,0001603207
5889,VBTX,0001501570
5890,VC,0001111335
5891,VCEL,0000887359
5892,VCNX,0001205922
5893,VCTR,0001570827
5894,VCVCU,0001821595
5895,VCYT,0001384101
5896,VECO,0000103145
5897,VEON,0001468091
5898,VERB,0001566610
5899,VERBW,0001566610
5900,VERI,0001615165
5901,VERO,0001409269
5902,VERU,0000863894
5903,VERX,0001806837
5904,VERY,0001575434
5905,VFF,0001584549
5906,VG,0001272830
5907,VIAC,0000813828
5908,VIACA,0000813828
5909,VIAV,0000912093
5910,VICR,0000751978
5911,VIE,0001734517
5912,VIH,0001820302
5913,VIHAU,0001820302
5914,VIHAW,0001820302
5915,VIOT,0001742770
5916,VIR,0001706431
5917,VIRC,0000751365
5918,VIRT,0001592386
5919,VISL,0001565228
5920,VITL,0001579733
5921,VIVE,0000879682
5922,VIVO,0000794172
5923,VJET,0001582581
5924,VKTX,0001607678
5925,VLDR,0001745317
5926,VLGEA,0000103595
5927,VLY,0000714310
5928,VMAC,0001810491
5929,VMACU,0001810491
5930,VMACW,0001810491
5931,VMAR,0001813783
5932,VMD,0001729149
5933,VNDA,0001347178
5934,VNET,0001508475
5935,VNOM,0001602065
5936,VOD,0000839923
5937,VOXX,0000807707
5938,VRA,0001495320
5939,VRAY,0001597313
5940,VRCA,0001660334
5941,VREX,0001681622
5942,VRM,0001580864
5943,VRME,0001104038
5944,VRMEW,0001104038
5945,VRNA,0001657312
5946,VRNS,0001361113
5947,VRNT,0001166388
5948,VRRM,0001682745
5949,VRSK,0001442145
5950,VRSN,0001014473
5951,VRTS,0000883237
5952,VRTU,0001207074
5953,VRTX,0000875320
5954,VSAT,0000797721
5955,VSEC,0000102752
5956,VSPR,0001818093
5957,VSPRU,0001818093
5958,VSTA,0001792829
5959,VSTM,0001526119
5960,VTGN,0001411685
5961,VTNR,0000890447
5962,VTRS,0001792044
5963,VTRU,0001805012
5964,VTSI,0001085243
5965,VTVT,0001641489
5966,VUZI,0001463972
5967,VVPR,0001681348
5968,VXRT,0000072444
5969,VYGR,0001640266
5970,VYNE,0001566044
5971,WABC,0000311094
5972,WAFD,0000936528
5973,WAFU,0001716770
5974,WASH,0000737468
5975,WATT,0001575793
5976,WB,0001595761
5977,WBA,0001618921
5978,WDAY,0001327811
5979,WDC,0000106040
5980,WDFC,0000105132
5981,WEN,0000030697
5982,WERN,0000793074
5983,WETF,0000880631
5984,WEYS,0000106532
5985,WHLM,0001013706
5986,WHLR,0001527541
5987,WHLRD,0001527541
5988,WHLRP,0001527541
5989,WIFI,0001169988
5990,WILC,0001030997
5991,WIMI,0001770088
5992,WINA,0000908315
5993,WING,0001636222
5994,WINT,0000946486
5995,WIRE,0000850460
5996,WISA,0001682149
5997,WIX,0001576789
5998,WKEY,0001738699
5999,WKHS,0001425287
6000,WLDN,0001370450
6001,WLFC,0001018164
6002,WLTW,0001140536
6003,WMG,0001319161
6004,WNEB,0001157647
6005,WORX,0001674227
6006,WPRT,0001370416
6007,WRLD,0000108385
6008,WRTC,0001702924
6009,WSBC,0000203596
6010,WSBCP,0000203596
6011,WSBF,0001569994
6012,WSC,0001647088
6013,WSFS,0000828944
6014,WSG,0001771279
6015,WSTG,0000945983
6016,WTBA,0001166928
6017,WTER,0001532390
6018,WTFC,0001015328
6019,WTFCM,0001015328
6020,WTFCP,0001015328
6021,WTRE,0001601669
6022,WTREP,0001601669
6023,WTRH,0001653247
6024,WVE,0001631574
6025,WVFC,0000910679
6026,WVVI,0000838875
6027,WVVIP,0000838875
6028,WW,0000105319
6029,WWD,0000108312
6030,WWR,0000839470
6031,WYNN,0001174922
6032,XAIR,0001641631
6033,XBIO,0001534525
6034,XBIOW,0001534525
6035,XBIT,0001626878
6036,XCUR,0001698530
6037,XEL,0000072903
6038,XELA,0001620179
6039,XELB,0001083220
6040,XENE,0001582313
6041,XENT,0001271214
6042,XERS,0001346302
6043,XFOR,0001501697
6044,XGN,0001274737
6045,XLNX,0000743988
6046,XLRN,0001280600
6047,XNCR,0001326732
6048,XNET,0001510593
6049,XOMA,0000791908
6050,XONE,0001561627
6051,XP,0001787425
6052,XPEL,0001767258
6053,XPER,0001803696
6054,XRAY,0000818479
6055,XSPA,0001410428
6056,XTLB,0001023549
6057,YGMZ,0001782037
6058,YI,0001738906
6059,YJ,0001759614
6060,YMAB,0001722964
6061,YNDX,0001513845
6062,YORW,0000108985
6063,YRCW,0000716006
6064,YSACU,0001823587
6065,YTEN,0001121702
6066,YTRA,0001516899
6067,YVR,0000884247
6068,YY,0001530238
6069,Z,0001617640
6070,ZAGG,0001296205
6071,ZBRA,0000877212
6072,ZCMD,0001785566
6073,ZEAL,0001674988
6074,ZEUS,0000917470
6075,ZG,0001617640
6076,ZGNX,0001375151
6077,ZGYH,0001773086
6078,ZGYHR,0001773086
6079,ZGYHU,0001773086
6080,ZI,0001794515
6081,ZION,0000109380
6082,ZIONL,0000109380
6083,ZIONN,0000109380
6084,ZIONO,0000109380
6085,ZIONP,0000109380
6086,ZIOP,0001107421
6087,ZIXI,0000855612
6088,ZKIN,0001687451
6089,ZLAB,0001704292
6090,ZM,0001585521
6091,ZNGA,0001439404
6092,ZNTEU,0001823652
6093,ZNTL,0001725160
6094,ZS,0001713683
6095,ZSAN,0001587221
6096,ZUMZ,0001318008
6097,ZVO,0001305323
6098,ZYNE,0001621443
6099,ZYXI,0000846475
